Join_Count,TARGET_FID,JOIN_FID,SiteID,Stream,SiteName,COMID,Order,AU,georef_notes,georef_ID305b_cycle,Lat,Long,OBJECTID,ECO,LEVEL4_NAM,LEVEL3,LEVEL3_NAM,L3CODE,L3NAME,L2CODE,L2NAME,L1CODE,L1NAME,STATE,EPA_REGION,L4_KEY,L3_KEY,L2_KEY,L1_KEY,SITECLASS,SUM_ACRES,HUC4NAME,BASIN,SQ_MILES,HUC4CODE,DEQ_ADMIN,CLASSTYPE,HUCCODE,RuleID,Shape_STAr,Shape_STLe
1,399,582,1196,Lower Big Elk Exclosure,503-22-K,23597847,3,ID17060305CL056_03,,2022,45.836789,-115.436453,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,400,582,1197,Elk Above Exclosure,503-23-K,23597847,3,ID17060305CL056_03,,2022,45.838126,-115.435066,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,401,582,1198,Big Elk,503-24-K,23598091,3,ID17060305CL058_03,,2022,45.874417,-115.490705,661,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,560563.601,South Fork Clearwater,Clearwater,875.881,17060305,LRO,2,17060305,2,2268529484,318675.0079
1,402,629,1199,Trib of Falls,503-30-K,,,,lat/long not on a nhd stream line,2022,44.581471,-113.782135,708,17aa,Dry Intermontane Sagebrush Valleys,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17aa  Dry Intermontane Sagebrush Valleys,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,PPBV,168928.666,Pahsimeroi,Salmon,263.951,17060202,IRO,3,17060202,3,683632790.9,170200.6989
1,403,626,1200,Deer,503-31-K,23233277,2,ID17040217SK025_02,,2022,44.055194,-113.253938,705,17aa,Dry Intermontane Sagebrush Valleys,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17aa  Dry Intermontane Sagebrush Valleys,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,PPBV,248133.635,Little Lost,Upper Snake,387.709,17040217,IRO,3,17040217,3,1004165211,264509.6682
1,404,832,1203,E.F. Jarbidge,503-43-K,23284479,3,ID17050102SW024_03,,2022,42.018407,-115.355788,939,80a,Dissected High Lava Plateau,80,Northern Basin and Range,10.1.3,Northern Basin and Range,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Idaho,10,80a  Dissected High Lava Plateau,80  Northern Basin and Range,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,PPBV,1374647.716,Bruneau,Southwest,2147.887,17050102,BRO,3,17050102,3,5563024190,388344.9863
1,405,580,1206,Horse,504-01-I,23580739,2,ID17060302CL009_02,,2022,45.990369,-115.332593,659,16i,South Clearwater Forested Mountains,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16i  South Clearwater Forested Mountains,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,149676.284,Lower Selway,Clearwater,233.869,17060302,LRO,2,17060302,2,605720855.6,375363.1299
1,406,380,1264,Malcom,015-03-I,22989299,2,ID17010215PN018_02,,2022,48.980227,-116.917577,457,15y,Selkirk Mountains,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15y  Selkirk Mountains,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,211849.08,Priest,Panhandle,331.014,17010215,CRO,2,17010215,2,857326237.8,348578.2877
1,407,355,1265,Upper West Branch Priest,015-04-I,22989061,3,ID17010215PN027_03,,2022,48.459538,-116.994562,430,15u,Inland Maritime Foothills and Valleys,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15u  Inland Maritime Foothills and Valleys,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,254740.544,Priest,Panhandle,398.032,17010215,CRO,1,17010215,1,1030902529,210281.8223
1,408,355,1266,Zero,015-08-I,22989505,2,ID17010215PN022_02,,2022,48.713545,-117.022553,430,15u,Inland Maritime Foothills and Valleys,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15u  Inland Maritime Foothills and Valleys,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,254740.544,Priest,Panhandle,398.032,17010215,CRO,1,17010215,1,1030902529,210281.8223
1,409,355,1267,Beaver,015-10-I,22989259,3,ID17010215PN020_03,,2022,48.737648,-116.863912,430,15u,Inland Maritime Foothills and Valleys,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15u  Inland Maritime Foothills and Valleys,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,254740.544,Priest,Panhandle,398.032,17010215,CRO,1,17010215,1,1030902529,210281.8223
1,410,358,1270,N.F. Granite,015-15-I,22988955,4,ID17010215PN022_04,,2022,48.703836,-117.033462,433,15u,Inland Maritime Foothills and Valleys,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Washington,10,15u  Inland Maritime Foothills and Valleys,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,45910.617,Priest,Panhandle,71.735,17010215,CRO,1,17010215,1,185794419.8,116891.1766
1,411,362,1271,Carlin,019-01-I,24379501,2,ID17010303PN026_02,,2022,47.52507,-116.738793,437,15v,Northern Idaho Hills and Low Relief Mountains,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15v  Northern Idaho Hills and Low Relief Mountains,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,187736.657,Coeur d Alene Lake,Panhandle,293.339,17010303,CRO,1,17010303,1,759746335.6,148952.6253
1,412,301,1272,Hudlow,019-04-I,24373942,2,ID17010301PN030_02b,,2022,47.816343,-116.516616,367,15o,Coeur d Alene Metasedimentary Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15o  Coeur d Alene Metasedimentary Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,565283.371,Upper Coeur d Alene,Panhandle,883.255,17010301,CRO,2,17010301,2,2287629791,315981.4886
1,413,350,1273,Mokins,019-05-I,23015204,2,ID17010305PN008_02,,2022,47.782282,-116.666808,422,15s,Spokane Valley Outwash Plains,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15s  Spokane Valley Outwash Plains,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,137374.403,Upper Spokane,Panhandle,214.648,17010305,CRO,1,17010305,1,555936710.2,140971.6694
1,414,305,1274,Hayden,019-06-I,23015140,3,ID17010305PN010_03,,2022,47.823622,-116.653384,371,15o,Coeur d Alene Metasedimentary Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15o  Coeur d Alene Metasedimentary Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,37051.815,Upper Spokane,Panhandle,57.893,17010305,CRO,2,17010305,2,149943975.1,79991.41004
1,415,305,1275,Yellowbanks,019-07-I,23015220,2,ID17010305PN006_02,,2022,47.763661,-116.667981,371,15o,Coeur d Alene Metasedimentary Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15o  Coeur d Alene Metasedimentary Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,37051.815,Upper Spokane,Panhandle,57.893,17010305,CRO,2,17010305,2,149943975.1,79991.41004
1,416,303,1276,Cedar,019-12-I,24379481,1,ID17010303PN030_02,,2022,47.622576,-116.555857,369,15o,Coeur d Alene Metasedimentary Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15o  Coeur d Alene Metasedimentary Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,219855.335,Coeur d Alene Lake,Panhandle,343.524,17010303,CRO,2,17010303,2,889726534.7,185019.6862
1,417,303,1277,Marie,019-13-I,24379363,2,ID17010303PN031_02,,2022,47.656924,-116.518982,369,15o,Coeur d Alene Metasedimentary Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15o  Coeur d Alene Metasedimentary Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,219855.335,Coeur d Alene Lake,Panhandle,343.524,17010303,CRO,2,17010303,2,889726534.7,185019.6862
1,418,318,1330,N.F. St. Joe,065-02-I,23004981,3,ID17010304PN061_03,,2022,47.357527,-115.736487,385,15p,St. Joe Schist-Gneiss Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15p  St. Joe Schist-Gneiss Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,970357.524,St. Joe,Panhandle,1516.184,17010304,CRO,2,17010304,2,3926913287,621768.0316
1,419,318,1331,E.F. Big,065-03-I,23006301,2,ID17010304PN063_02,,2022,47.302653,-116.117917,385,15p,St. Joe Schist-Gneiss Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15p  St. Joe Schist-Gneiss Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,970357.524,St. Joe,Panhandle,1516.184,17010304,CRO,2,17010304,2,3926913287,621768.0316
1,420,318,1332,Bussel,065-04-I,23004429,3,ID17010304PN033_03,,2022,47.133158,-116.12617,385,15p,St. Joe Schist-Gneiss Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15p  St. Joe Schist-Gneiss Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,970357.524,St. Joe,Panhandle,1516.184,17010304,CRO,2,17010304,2,3926913287,621768.0316
1,421,318,1333,W.F. Slate,065-05-I,23006335,2,ID17010304PN062_02,,2022,47.289608,-115.969377,385,15p,St. Joe Schist-Gneiss Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15p  St. Joe Schist-Gneiss Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,970357.524,St. Joe,Panhandle,1516.184,17010304,CRO,2,17010304,2,3926913287,621768.0316
1,422,318,1334,Homestead,065-07-I,23005209,2,ID17010304PN036_02,,2022,47.128015,-115.984857,385,15p,St. Joe Schist-Gneiss Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15p  St. Joe Schist-Gneiss Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,970357.524,St. Joe,Panhandle,1516.184,17010304,CRO,2,17010304,2,3926913287,621768.0316
1,423,318,1335,Marble,065-08-I,23004457,3,ID17010304PN035_03,,2022,47.108901,-116.05741,385,15p,St. Joe Schist-Gneiss Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15p  St. Joe Schist-Gneiss Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,970357.524,St. Joe,Panhandle,1516.184,17010304,CRO,2,17010304,2,3926913287,621768.0316
1,424,318,1336,Slate,065-13-I,23005029,3,ID17010304PN062_03,,2022,47.35471,-115.89115,385,15p,St. Joe Schist-Gneiss Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15p  St. Joe Schist-Gneiss Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,970357.524,St. Joe,Panhandle,1516.184,17010304,CRO,2,17010304,2,3926913287,621768.0316
1,425,302,1337,Moon,065-15-I,23002410,2,ID17010302PN018_02,,2022,47.557144,-116.030378,368,15o,Coeur d Alene Metasedimentary Zone,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15o  Coeur d Alene Metasedimentary Zone,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,183567.455,South Fork Coeur d Alene,Panhandle,286.824,17010302,CRO,2,17010302,2,742874105.8,183833.7208
1,426,286,1338,Cayuse,075-02-I,23623632,3,ID17060307CL022_03,,2022,46.599749,-114.893303,348,15i,Clearwater Mountains and Breaks,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15i  Clearwater Mountains and Breaks,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,521720.263,Upper North Fork Clearwater,Clearwater,815.188,17060307,LRO,2,17060307,2,2111335441,307399.4277
1,427,286,1340,Little Weitas,075-04-I,23623368,3,ID17060307CL013_03,,2022,46.493994,-115.390158,348,15i,Clearwater Mountains and Breaks,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15i  Clearwater Mountains and Breaks,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,521720.263,Upper North Fork Clearwater,Clearwater,815.188,17060307,LRO,2,17060307,2,2111335441,307399.4277
1,428,286,1341,Toboggan,075-05-I,23623646,2,ID17060307CL023_02,,2022,46.671693,-115.047488,348,15i,Clearwater Mountains and Breaks,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15i  Clearwater Mountains and Breaks,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,521720.263,Upper North Fork Clearwater,Clearwater,815.188,17060307,LRO,2,17060307,2,2111335441,307399.4277
1,429,172,1342,Howard,075-06-I,23625150,1,ID17060307CL022_02,,2022,46.535576,-115.060369,216,15h,High Northern Rockies,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15h  High Northern Rockies,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,1125.966,Upper North Fork Clearwater,Clearwater,1.759,17060307,LRO,2,17060307,2,4556638.947,17800.97444
1,430,286,1343,Gravey,075-10-I,23623598,3,ID17060307CL021_03a,,2022,46.570707,-115.106865,348,15i,Clearwater Mountains and Breaks,15,Northern Rockies,6.2.3,Columbia Mountains/Northern Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,15i  Clearwater Mountains and Breaks,15  Northern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,521720.263,Upper North Fork Clearwater,Clearwater,815.188,17060307,LRO,2,17060307,2,2111335441,307399.4277
1,431,396,1344,W.F. Moose,079-01-I,23581213,3,ID17060302CL043_03,,2022,46.295364,-114.899284,474,16c,Lochsa-Selway-Clearwater Canyons,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16c  Lochsa-Selway-Clearwater Canyons,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,320919.311,Lower Selway,Clearwater,501.436,17060302,LRO,2,17060302,2,1298719570,360703.1566
1,432,390,1345,Cedar,079-02-I,23581165,2,ID17060302CL036_02,,2022,46.321023,-114.707267,468,16b,Lochsa Uplands,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16b  Lochsa Uplands,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,111814.719,Lower Selway,Clearwater,174.71,17060302,LRO,2,17060302,2,452499923.8,296765.9135
1,433,408,1346,Cox,079-05-I,23582553,1,ID17060302CL033_02,,2022,46.255438,-114.585744,486,16e,Glaciated Bitterroot Mountains and Canyons,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16e  Glaciated Bitterroot Mountains and Canyons,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,48840.356,Lower Selway,Clearwater,76.313,17060302,LRO,2,17060302,2,197650700,143803.1659
1,434,390,1347,Rhoda,079-09-I,23581277,3,ID17060302CL046_03,,2022,46.234552,-115.079474,468,16b,Lochsa Uplands,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16b  Lochsa Uplands,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,111814.719,Lower Selway,Clearwater,174.71,17060302,LRO,2,17060302,2,452499923.8,296765.9135
1,435,408,1348,E.F. Moose,079-12-I,23581139,2,ID17060302CL033_02,,2022,46.210861,-114.495095,486,16e,Glaciated Bitterroot Mountains and Canyons,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16e  Glaciated Bitterroot Mountains and Canyons,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,48840.356,Lower Selway,Clearwater,76.313,17060302,LRO,2,17060302,2,197650700,143803.1659
1,436,396,1349,N.F. Moose,079-14-I,23581203,3,ID17060302CL042_03,,2022,46.29105,-114.898631,474,16c,Lochsa-Selway-Clearwater Canyons,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16c  Lochsa-Selway-Clearwater Canyons,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,320919.311,Lower Selway,Clearwater,501.436,17060302,LRO,2,17060302,2,1298719570,360703.1566
1,437,408,1350,Battle,079-17-I,23581095,2,ID17060302CL032_02,,2022,46.226969,-114.61957,486,16e,Glaciated Bitterroot Mountains and Canyons,16,Idaho Batholith,6.2.15,Idaho Batholith,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,16e  Glaciated Bitterroot Mountains and Canyons,16  Idaho Batholith,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,48840.356,Lower Selway,Clearwater,76.313,17060302,LRO,2,17060302,2,197650700,143803.1659
1,438,641,1351,South,093-01-I,23234415,2,ID17040217SK001_02,,2022,43.91523,-113.032163,720,17ab,Dry Gneissic-Schistose-Volcanic Hills,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17ab  Dry Gneissic-Schistose-Volcanic Hills,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,148806.948,Little Lost,Upper Snake,232.511,17040217,IRO,1,17040217,1,602202763.8,535317.3195
1,439,626,1352,Squaw,093-03-I,23233243,2,ID17040217SK023_02,,2022,44.129865,-113.386844,705,17aa,Dry Intermontane Sagebrush Valleys,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17aa  Dry Intermontane Sagebrush Valleys,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,PPBV,248133.635,Little Lost,Upper Snake,387.709,17040217,IRO,3,17040217,3,1004165211,264509.6682
1,440,626,1353,Big Spring,093-05-I,23233323,2,ID17040217SK003_03,,2022,44.000353,-113.193445,705,17aa,Dry Intermontane Sagebrush Valleys,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17aa  Dry Intermontane Sagebrush Valleys,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,PPBV,248133.635,Little Lost,Upper Snake,387.709,17040217,IRO,3,17040217,3,1004165211,264509.6682
1,441,641,1354,Long Lost,093-07-I,23233773,2,ID17040217SK021_02,,2022,44.131749,-113.555235,720,17ab,Dry Gneissic-Schistose-Volcanic Hills,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17ab  Dry Gneissic-Schistose-Volcanic Hills,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,148806.948,Little Lost,Upper Snake,232.511,17040217,IRO,1,17040217,1,602202763.8,535317.3195
1,442,688,1355,Long Lost,093-07-K,23233903,3,ID17040217SK021_02,,2022,44.083451,-113.555926,778,17e,Barren Mountains,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17e  Barren Mountains,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,69229.263,Little Lost,Upper Snake,108.171,17040217,IRO,2,17040217,2,280162006.9,200327.8699
1,443,688,1356,Dry,093-12-I,23233215,3,ID17040217SK021_02,,2022,44.124863,-113.573199,778,17e,Barren Mountains,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17e  Barren Mountains,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,69229.263,Little Lost,Upper Snake,108.171,17040217,IRO,2,17040217,2,280162006.9,200327.8699
1,444,688,1357,Dry,093-12-K,23233215,3,ID17040217SK021_02,,2022,44.123992,-113.576028,778,17e,Barren Mountains,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17e  Barren Mountains,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Mountains,69229.263,Little Lost,Upper Snake,108.171,17040217,IRO,2,17040217,2,280162006.9,200327.8699
1,445,641,1358,Basin,093-13-I,23233937,2,ID17040217SK024_02,,2022,44.05587,-113.415479,720,17ab,Dry Gneissic-Schistose-Volcanic Hills,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17ab  Dry Gneissic-Schistose-Volcanic Hills,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,148806.948,Little Lost,Upper Snake,232.511,17040217,IRO,1,17040217,1,602202763.8,535317.3195
1,446,641,1359,Big,093-20-I,23233889,2,ID17040217SK024_02,,2022,44.065023,-113.438089,720,17ab,Dry Gneissic-Schistose-Volcanic Hills,17,Middle Rockies,6.2.10,Middle Rockies,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Idaho,10,17ab  Dry Gneissic-Schistose-Volcanic Hills,17  Middle Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,Foothills,148806.948,Little Lost,Upper Snake,232.511,17040217,IRO,1,17040217,1,602202763.8,535317.3195
