OBJECTID,Project,BLM_AdminS,District,FieldOffic,Evaluation,PointID,StreamName,FieldEvalD,SampledMid,SampledM_1,BottomReac,BottomRe_1,TopReachLa,TopReachLo,ProtocolRe,ProtocolTy,ProtocolVe,FieldStatu,PointSelec,OriginalDe,OriginalSt,StreamOrde,EcoregionS,PctOverhea,PctBankOve,VegComplex,VegCompl_1,VegCompl_2,PctNoxious,PctNativeW,PctNoxio_1,PctSedgeRu,PctEquiset,InvasiveIn,ObservedIn,ExpectedIn,OE_Macroin,MMI_Macroi,OE_MMI_Mod,OE_MMI_M_1,Macroinver,TotalNitro,TotalPhosp,SpecificCo,pH,InstantTem,AugTempAvg,TurbidityA,PoolCount,PctPools,PoolFreq,ResPoolDep,LgWoodInCh,LgWoodIn_1,LgWoodIn_2,LgWoodAbov,LgWoodAb_1,LgWoodAb_2,PctFinesLe,PctFines_1,D16,D84,D50,GeometricM,PctPoolTai,PctPoolT_1,PctBankCov,PctBankSta,PctBankC_1,PctBankC_2,PctBankC_3,BankfullHe,BenchHeigh,BankfullDe,BenchDepth,ChannelInc,Floodplain,InstreamHa,BankAngleA,PctBanksUn,ThalwegDep,ThalwegD_1,PctDry,BankfullWi,WettedWidt,WettedWi_1,Entrenchme,Entrench_1,PctSlope,Sinuosity,HumanInflu,BeaverFlow,BeaverSign,WaterWithd,SideChanne,PhotoLink,CoreSubset,Supplement,GreenlineV,Evaluati_1,RecordID,GlobalID,created_us,created_da,last_edite,last_edi_1,NAMC_Sampl
470,ID_UpperSnakeFO,ID,Idaho Falls District Office,Upper Snake Field Office,IF-SS-10438_2022-06-26,IF-SS-10438,Squaw Creek,6/26/2022,44.11513754000,-113.48300160000,44.11472257000,-113.48241100000,44.11528356000,-113.48377420000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,2,NorthernRockies_SmallWadeable,72.90000000000,74.90000000000,0.00000000000,0.00000000000,0.00000000000,0,100,14,100,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,282.00000000000,7.55000000000,9.20000000000,10.82000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,1,0.66700000000,0.02900000000,2,1.33300000000,0.05800000000,65.60000000000,74.20000000000,1,13,2,3,0,0,76,93,76,0,0,0.13000000000,0.13000000000,0.21000000000,0.21000000000,-1.00000000000,1.00000000000,0.00000000000,133.00000000000,0,0.28000000000,0.09000000000,0.00000000000,1.29000000000,0.83000000000,0.84000000000,3.00000000000,2.72000000000,4.35000000000,1.20000000000,"LandfillTrash, LivestockHorseBurro, LoggingOperations",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/IF-SS-10438_2022-06-26/,No,,Yes,,IF-SS-10438_2022-06-26,{000AD078-C111-437D-90FE-D2EFA6CD0431},DBROWNING,1/18/2023,LSHANK,2/6/2023,
471,ID_SalmonFO,ID,Idaho Falls District Office,Salmon Field Office,SA-LS-13770_2022-06-27,SA-LS-13770,Agency Creek,6/27/2022,44.97471007000,-113.51783220000,44.97452410000,-113.51863670000,44.97505749000,-113.51718340000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,3,NorthernRockies_SmallWadeable,66.20000000000,88.00000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,100,100,Absent,12,14.72470000000,0.81495500000,0.00000000000,ColumbiaRiverBasin_PIBO,Pass,300,0.00000000000,0.00000000000,51.30000000000,7.29000000000,7.30000000000,12.40000000000,0.00000000000,6,17.50000000000,40.00000000000,0.37000000000,8,5.33300000000,0.23300000000,5,3.33300000000,0.19400000000,4.80000000000,8.70000000000,11,63,35,28,2,27,60,86,60,0,0,0.17000000000,0.55000000000,0.58000000000,0.95000000000,-0.33000000000,1.61000000000,0.00000000000,79.00000000000,64,0.38000000000,0.36000000000,0.00000000000,3.46000000000,2.82000000000,2.86000000000,1.27000000000,1.48000000000,1.08000000000,1.16000000000,LivestockHorseBurro,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/SA-LS-13770_2022-06-27/,No,,Yes,,SA-LS-13770_2022-06-27,{DFEFD35D-2AFE-49E8-A341-E803AC430E3A},DBROWNING,1/18/2023,LSHANK,2/6/2023,210628
472,ID_BurleyFO,ID,Twin Falls District Office,Burley Field Office,BY-SS-1074_2022-07-05,BY-SS-1074,,7/5/2022,42.07564374000,-113.90459790000,42.07579000000,-113.90543000000,42.07551000000,-113.90378000000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,2,NorthernXericBasin_SmallWadeable,45.10000000000,53.20000000000,0.00000000000,0.00000000000,0.00000000000,0,100,95,77,9,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,275.40000000000,7.83000000000,17.30000000000,15.10000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,2,1.33300000000,0.05800000000,0,0.00000000000,0.00000000000,43.80000000000,44.80000000000,2,89,10,11,0,0,76,90,76,0,0,0.16000000000,0.70000000000,0.18000000000,0.72000000000,-0.19000000000,4.07000000000,0.00000000000,140.00000000000,0,0.48000000000,0.02000000000,0.00000000000,1.05000000000,0.68000000000,0.68000000000,2.81000000000,1.88000000000,7.68000000000,1.07000000000,"Fire, LivestockHorseBurro, PastureHayFence",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/BY-SS-1074_2022-07-05/,No,,Yes,,BY-SS-1074_2022-07-05,{CCB7AC3E-E0B3-4C94-B3B1-4B3211DAA288},DBROWNING,1/18/2023,LSHANK,2/6/2023,
473,ID_BurleyFO,ID,Twin Falls District Office,Burley Field Office,BY-SS-1058_2022-07-06,BY-SS-1058,Emery Creek,7/6/2022,42.05518869000,-113.90148900000,42.05529000000,-113.90233000000,42.05508000000,-113.90069000000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Partial Reach,RandomGRTS,,,1,NorthernXericBasin_SmallWadeable,12.40000000000,25.00000000000,0.00000000000,0.00000000000,0.00000000000,0,100,95,100,100,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,463.00000000000,7.83000000000,13.70000000000,13.87000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,10,6.66700000000,0.84700000000,7,4.66700000000,0.30100000000,91.50000000000,92.00000000000,1,1,1,1,0,0,90,95,90,0,0,0.17000000000,0.62000000000,0.29000000000,0.74000000000,-0.25000000000,2.48000000000,0.00000000000,135.00000000000,5,0.34000000000,0.11000000000,0.00000000000,1.90000000000,1.09000000000,1.09000000000,1.38000000000,1.32000000000,6.51000000000,0.00000000000,"Fire, LivestockHorseBurro, LoggingOperations",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/BY-SS-1058_2022-07-06/,No,,Yes,,BY-SS-1058_2022-07-06,{364B4D65-CA74-46A3-B878-B6FD76DEA940},DBROWNING,1/18/2023,LSHANK,2/6/2023,
474,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-39006_2022-07-05,CF-LS-39006,Big Creek,7/5/2022,44.48404897000,-113.75203480000,44.48399668000,-113.75335420000,44.48348391000,-113.75112570000,206.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,3,NorthernRockies_SmallWadeable,13.20000000000,42.40000000000,0.00000000000,0.00000000000,0.00000000000,0,92,0,0,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,65.60000000000,7.26000000000,11.70000000000,11.53000000000,0.00000000000,1,5.47000000000,4.90000000000,0.86000000000,5,2.42700000000,0.12400000000,1,0.48500000000,0.03900000000,0.90000000000,0.90000000000,36,119,76,66,0,0,12,62,12,0,0,0.19000000000,0.24000000000,0.50000000000,0.55000000000,-0.81000000000,1.13000000000,0.00000000000,140.00000000000,4,0.31000000000,0.35000000000,0.00000000000,9.91000000000,8.19000000000,8.76000000000,3.00000000000,3.00000000000,1.27000000000,1.11000000000,"LandfillTrash, LivestockHorseBurro, RoadRailroadCulvert",None,Absent,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-39006_2022-07-05/,No,,Yes,,CF-LS-39006_2022-07-05,{423A0D7D-82CD-4D57-8A68-271AA9A9E771},DBROWNING,1/18/2023,LSHANK,2/6/2023,
475,National_Lotic_AIM,ID,Idaho Falls District Office,Challis Field Office,MN-LS-1011_2022-07-06,MN-LS-1011,Big Creek,7/6/2022,44.48072328000,-113.74333900000,44.48069849000,-113.74417870000,44.48047901000,-113.74246790000,158.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,3,NorthernRockies_SmallWadeable,29.00000000000,61.80000000000,0.00000000000,0.00000000000,0.00000000000,0,0,0,5,0,Absent,8,10.89320000000,0.73440100000,0.00000000000,Westwide2018_OtherEcoregions,Pass,282,0.00000000000,0.00000000000,57.00000000000,6.82000000000,10.00000000000,11.40000000000,0.00000000000,2,14.24000000000,12.70000000000,0.62000000000,13,8.22800000000,0.73600000000,9,5.69600000000,0.40500000000,3.80000000000,4.30000000000,34,140,75,62,0,0,19,95,19,0,0,0.25000000000,0.29000000000,0.65000000000,0.69000000000,-0.85000000000,1.08000000000,0.00000000000,0.00000000000,0,0.34000000000,0.43000000000,0.00000000000,9.92000000000,6.65000000000,7.02000000000,3.00000000000,3.00000000000,1.71000000000,1.15000000000,LandfillTrash,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/MN-LS-1011_2022-07-06/,No,,No,,MN-LS-1011_2022-07-06,{AEB1C581-3442-4357-806B-4ED8C9623198},DBROWNING,1/18/2023,LSHANK,2/6/2023,210585
476,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-LS-47738_2022-07-08,CF-LS-47738,Morgan Creek,7/8/2022,44.68982137000,-114.25895850000,44.68959541000,-114.25805510000,44.69016632000,-114.25959560000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,3,NorthernRockies_SmallWadeable,63.10000000000,94.70000000000,0.00000000000,0.00000000000,0.00000000000,0,100,0,14,23,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,123.30000000000,7.90000000000,10.40000000000,13.84000000000,0.00000000000,2,11.85000000000,13.30000000000,0.48000000000,32,21.33300000000,4.37800000000,4,2.66700000000,3.40900000000,8.70000000000,9.70000000000,20,145,65,48,6,20,86,86,86,0,0,0.20000000000,0.59000000000,0.63000000000,1.02000000000,-0.31000000000,1.64000000000,0.00000000000,123.00000000000,18,0.35000000000,0.40000000000,0.00000000000,5.02000000000,4.33000000000,4.33000000000,1.61000000000,1.50000000000,1.31000000000,1.09000000000,"LandfillTrash, LivestockHorseBurro, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-LS-47738_2022-07-08/,No,,Yes,,CF-LS-47738_2022-07-08,{B6E8B34E-76A7-4B12-989B-14B98F2784AD},DBROWNING,1/18/2023,LSHANK,2/6/2023,
477,ID_ChallisFO,ID,Idaho Falls District Office,Challis Field Office,CF-SS-54918_2022-07-06,CF-SS-54918,Burnt Creek,7/6/2022,44.19861398000,-113.65029580000,44.19917426000,-113.65048810000,44.19804863000,-113.65005500000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Partial Reach,RandomGRTS,,,2,NorthernRockies_SmallWadeable,68.50000000000,80.30000000000,0.00000000000,0.00000000000,0.00000000000,0,100,5,100,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,295.10000000000,8.22000000000,7.30000000000,9.72000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,7,4.66700000000,0.34200000000,3,2.00000000000,0.08700000000,30.20000000000,41.70000000000,2,46,10,9,0,0,88,95,88,0,0,0.19000000000,0.58000000000,0.39000000000,0.78000000000,-0.31000000000,2.01000000000,0.00000000000,79.00000000000,80,0.21000000000,0.19000000000,0.00000000000,1.31000000000,1.19000000000,1.19000000000,2.96000000000,2.60000000000,1.45000000000,0.00000000000,"HydrologicAlterations, InstreamRestoration, LandfillTrash, LivestockHorseBurro, PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/CF-SS-54918_2022-07-06/,No,,Yes,,CF-SS-54918_2022-07-06,{BCADEFD1-7F27-48C9-A14A-D0C7CE7867A0},DBROWNING,1/18/2023,LSHANK,2/6/2023,
478,ID_UpperSnakeFO,ID,Idaho Falls District Office,Upper Snake Field Office,US-LS-12870_2022-07-07,US-LS-12870,Little Lost River,7/7/2022,43.96891738000,-113.20429540000,43.96841762000,-113.20441460000,43.96947174000,-113.20442680000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,4,NorthernRockies_SmallWadeable,20.30000000000,90.90000000000,0.00000000000,0.00000000000,0.00000000000,0,100,73,27,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,193.30000000000,7.00000000000,14.10000000000,14.43000000000,0.00000000000,2,29.80000000000,13.30000000000,0.95000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,33.80000000000,36.70000000000,1,41,15,8,8,16,88,93,88,0,0,0.19000000000,0.25000000000,0.87000000000,0.93000000000,-0.80000000000,1.07000000000,0.00000000000,134.00000000000,4,0.41000000000,0.64000000000,0.00000000000,7.56000000000,6.70000000000,6.70000000000,3.00000000000,3.00000000000,0.49000000000,1.28000000000,"LivestockHorseBurro, PastureHayFence",None,Rare,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/US-LS-12870_2022-07-07/,No,,Yes,,US-LS-12870_2022-07-07,{2103C6B4-A828-4D31-A100-0B6C7B8828AD},DBROWNING,1/18/2023,LSHANK,2/6/2023,
479,ID_UpperSnakeFO,ID,Idaho Falls District Office,Upper Snake Field Office,US-SS-14662_2022-07-08,US-SS-14662,Warm Spring Creek,7/8/2022,43.90080438000,-113.09479230000,43.90054731000,-113.09423150000,43.90116851000,-113.09539790000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,1,NorthernRockies_SmallWadeable,87.00000000000,100.00000000000,0.00000000000,0.00000000000,0.00000000000,0,100,91,100,5,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,388.00000000000,7.77000000000,12.20000000000,14.62000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,92.40000000000,92.90000000000,1,1,1,1,0,0,100,100,100,0,0,0.12000000000,0.12000000000,0.52000000000,0.52000000000,-1.00000000000,1.00000000000,0.00000000000,151.00000000000,4,0.18000000000,0.41000000000,0.00000000000,5.79000000000,5.33000000000,5.33000000000,1.67000000000,1.89000000000,0.59000000000,1.29000000000,"LandfillTrash, PowerlinePipeline, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/US-SS-14662_2022-07-08/,No,,Yes,,US-SS-14662_2022-07-08,{AB9D7C09-3C6C-4809-9622-3720A8B69EB2},DBROWNING,1/18/2023,LSHANK,2/6/2023,
480,ID_UpperSnakeFO,ID,Idaho Falls District Office,Upper Snake Field Office,IF-SS-10310_2022-07-09,IF-SS-10310,Horse Creek,7/9/2022,44.10090670000,-113.19319570000,44.10074390000,-113.19399280000,44.10126281000,-113.19261370000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,1,NorthernRockies_SmallWadeable,42.50000000000,35.60000000000,0.00000000000,0.00000000000,0.00000000000,0,100,9,100,50,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,239.00000000000,7.49000000000,10.20000000000,10.84000000000,0.00000000000,7,9.10000000000,46.70000000000,0.18000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,45.20000000000,53.30000000000,1,26,4,5,0,0,98,98,95,0,0,0.12000000000,0.12000000000,0.33000000000,0.33000000000,-1.00000000000,1.00000000000,0.00000000000,115.00000000000,9,0.30000000000,0.19000000000,0.00000000000,1.39000000000,1.00000000000,1.01000000000,3.00000000000,2.18000000000,4.61000000000,1.21000000000,"LandfillTrash, LivestockHorseBurro, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/IF-SS-10310_2022-07-09/,No,,Yes,,IF-SS-10310_2022-07-09,{531BFDF6-C1F1-4E7B-9752-E965EE9ADFE2},DBROWNING,1/18/2023,LSHANK,2/6/2023,
481,ID_UpperSnakeFO,ID,Idaho Falls District Office,Upper Snake Field Office,US-LS-10206_2022-07-10,US-LS-10206,Pine Creek,7/10/2022,43.49127442000,-111.41311860000,43.49122544000,-111.41405490000,43.49123531000,-111.41206320000,158.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,3,NorthernRockies_SmallWadeable,20.10000000000,99.30000000000,0.00000000000,0.00000000000,0.00000000000,0,85,54,27,81,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,340.00000000000,7.84000000000,17.50000000000,14.79000000000,0.00000000000,2,12.04000000000,12.70000000000,0.39000000000,1,0.63300000000,0.02800000000,3,1.89900000000,0.08300000000,11.70000000000,13.50000000000,10,168,75,46,0,0,100,100,100,0,0,0.17000000000,0.19000000000,0.55000000000,0.57000000000,-0.92000000000,1.03000000000,0.00000000000,118.00000000000,4,0.24000000000,0.35000000000,0.00000000000,8.75000000000,7.66000000000,7.70000000000,1.45000000000,1.60000000000,0.82000000000,1.00000000000,PastureHayFence,None,Rare,Absent,Present,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/US-LS-10206_2022-07-10/,No,,Yes,,US-LS-10206_2022-07-10,{3B68601A-96D9-416C-9B00-4E1545C5F879},DBROWNING,1/18/2023,LSHANK,2/6/2023,
482,ID_BurleyFO,ID,Twin Falls District Office,Burley Field Office,BY-SS-1070_2022-07-07,BY-SS-1070,,7/7/2022,42.09650237000,-113.85225740000,42.09605000000,-113.85282000000,42.09662000000,-113.85146000000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,1,NorthernXericBasin_SmallWadeable,77.50000000000,78.30000000000,0.00000000000,0.00000000000,0.00000000000,0,100,27,100,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,320.20000000000,7.75000000000,12.80000000000,13.20000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,19,12.66700000000,1.14100000000,14,9.33300000000,1.22200000000,60.50000000000,61.90000000000,1,461,2,10,0,0,86,100,86,0,0,0.17000000000,0.47000000000,0.19000000000,0.49000000000,-0.40000000000,2.30000000000,0.00000000000,126.00000000000,14,0.00000000000,0.02000000000,0.60000000000,0.88000000000,0.33000000000,0.33000000000,2.96000000000,2.27000000000,12.11000000000,1.16000000000,LivestockHorseBurro,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/BY-SS-1070_2022-07-07/,No,,Yes,,BY-SS-1070_2022-07-07,{087BEB13-D0E6-46BF-B463-4988C28F1672},DBROWNING,1/18/2023,LSHANK,2/6/2023,
483,ID_BurleyFO,ID,Twin Falls District Office,Burley Field Office,BY-SS-1078_2022-07-08,BY-SS-1078,Cold Creek,7/8/2022,42.10365208000,-113.86706280000,42.10426000000,-113.86739000000,42.10351000000,-113.86693000000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Partial Reach,RandomGRTS,,,2,NorthernXericBasin_SmallWadeable,100.00000000000,99.50000000000,0.00000000000,0.00000000000,0.00000000000,0,100,25,17,17,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,252.20000000000,7.97000000000,15.60000000000,15.73000000000,0.00000000000,2,5.16000000000,16.50000000000,0.27000000000,8,7.61900000000,1.26600000000,2,1.90500000000,0.15200000000,26.90000000000,28.80000000000,2,93,14,14,0,0,82,95,82,0,0,0.23000000000,0.26000000000,0.30000000000,0.33000000000,-0.88000000000,1.12000000000,0.00000000000,137.00000000000,0,1.30000000000,0.09000000000,0.00000000000,1.68000000000,1.13000000000,1.13000000000,1.78000000000,0.00000000000,9.05000000000,0.00000000000,None,None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/BY-SS-1078_2022-07-08/,No,,Yes,,BY-SS-1078_2022-07-08,{21D3544A-6B16-49FB-B04F-564DE03ABD78},DBROWNING,1/18/2023,LSHANK,2/6/2023,
484,ID_BurleyFO,ID,Twin Falls District Office,Burley Field Office,BY-SS-1082_2022-07-09,BY-SS-1082,Emery Creek,7/9/2022,42.04907009000,-113.87813880000,42.04867000000,-113.87875000000,42.04932000000,-113.87743000000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Partial Reach,RandomGRTS,,,1,NorthernXericBasin_SmallWadeable,93.10000000000,95.40000000000,0.00000000000,0.00000000000,0.00000000000,0,100,9,18,45,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,66.40000000000,7.69000000000,10.30000000000,12.71000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,3,2.00000000000,0.08700000000,7,4.66700000000,3.15800000000,72.40000000000,75.90000000000,1,17,2,3,0,0,61,94,58,0,0,0.16000000000,0.41000000000,0.18000000000,0.43000000000,-0.46000000000,2.54000000000,0.00000000000,119.00000000000,11,0.55000000000,0.02000000000,0.00000000000,0.62000000000,0.39000000000,0.44000000000,1.87000000000,1.59000000000,10.97000000000,0.00000000000,"Fire, LivestockHorseBurro, LoggingOperations",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/BY-SS-1082_2022-07-09/,No,,Yes,,BY-SS-1082_2022-07-09,{B6E45508-1CB7-4252-88B3-C70B7862321C},DBROWNING,1/18/2023,LSHANK,2/6/2023,
485,ID_BurleyFO,ID,Twin Falls District Office,Burley Field Office,BY-SS-1094_2022-07-10,BY-SS-1094,Cold Creek,7/10/2022,42.07299911000,-113.84942050000,42.07349000000,-113.84955000000,42.07264000000,-113.84888000000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Partial Reach,RandomGRTS,,,1,NorthernXericBasin_SmallWadeable,83.30000000000,82.00000000000,0.00000000000,0.00000000000,0.00000000000,0,100,64,100,0,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,45.00000000000,7.65000000000,11.30000000000,13.73000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,0,0.00000000000,0.00000000000,65.30000000000,67.10000000000,1,22,2,3,0,0,94,100,94,0,0,0.13000000000,0.23000000000,0.18000000000,0.27000000000,-0.71000000000,1.56000000000,0.00000000000,132.00000000000,6,0.57000000000,0.05000000000,0.00000000000,1.00000000000,0.65000000000,0.65000000000,3.00000000000,3.00000000000,4.72000000000,0.00000000000,"LivestockHorseBurro, PastureHayFence",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/BY-SS-1094_2022-07-10/,No,,Yes,,BY-SS-1094_2022-07-10,{0F0E78C7-0604-4210-AD40-1BE309B640E0},DBROWNING,1/18/2023,LSHANK,2/6/2023,
486,ID_BurleyFO,ID,Twin Falls District Office,Burley Field Office,BY-SS-1026_2022-07-10,BY-SS-1026,,7/10/2022,42.10655943000,-113.86118210000,42.10597000000,-113.86150000000,42.10703000000,-113.86062000000,150.00000000000,Wadeable,https://aim.landscapetoolbox.org/wp-content/uploads/2020/05/Lotic_FieldProtocolForWadeableSystems_TR1735-2.pdf,Full Reach,RandomGRTS,,,1,NorthernXericBasin_SmallWadeable,66.60000000000,73.00000000000,0.00000000000,0.00000000000,0.00000000000,0,95,100,100,73,,0,0.00000000000,0.00000000000,0.00000000000,,,0,0.00000000000,0.00000000000,55.30000000000,8.10000000000,10.40000000000,13.24000000000,0.00000000000,0,0.00000000000,0.00000000000,0.00000000000,3,2.00000000000,0.92200000000,0,0.00000000000,0.00000000000,65.20000000000,69.00000000000,1,19,2,3,0,0,93,100,93,0,0,0.09000000000,0.33000000000,0.13000000000,0.37000000000,-0.47000000000,3.16000000000,0.00000000000,145.00000000000,0,0.77000000000,0.05000000000,0.00000000000,1.25000000000,0.82000000000,0.82000000000,2.31000000000,1.46000000000,10.72000000000,1.08000000000,"LivestockHorseBurro, Mining, PastureHayFence, RoadRailroadCulvert",None,Absent,Absent,Absent,https://gis.blm.doi.net/attachments/AIM/Lotic/ID/BY-SS-1026_2022-07-10/,No,,Yes,,BY-SS-1026_2022-07-10,{D2376A65-AA64-4F68-BF3B-89B7E9FE936B},DBROWNING,1/18/2023,LSHANK,2/6/2023,
