MLOC_ID,COMID,STREAM,HUC4CODE,HUC4NAME,BASIN,WBSEGMENT,STR_ORDR,GRADIENT,YEAR,REFERENCE,ECO_REG,ECO4NAME,ELEVATION,SITECLASS,LATITUDE,LONGITUDE,METTYP_ID,ACTMET_VALUE
2011SBOIA035,24193380,Indian Creek,17050201,Brownlee Reservoir,Southwest,ID17050201SW017_02,2,0.050362,2011,,Blue Mountains,Canyons and Dissected Highlands,4498,Foothills,45.095299,-116.673204,FSBI(score),210
2011SBOIA036,23398443,Indian Creek,17050114,Lower Boise,Southwest,ID17050114SW002_04,4,0.002138,2011,,Snake River Basin/high Desert,Treasure Valley,2440,PPBV,43.606473,-116.59501,FSBI(score),10
2011SBOIA037,24166638,Deer Creek,17050122,Payette,Southwest,ID17050122SW009_02,2,0.043442,2011,,Blue Mountains,Hot Dry Canyons,2965,Mountains,44.091578,-116.031012,FSBI(score),140
2011SBOIA038,23521503,UNT to Pistol Creek ,17060205,Upper Middle Fork Salmon,Salmon,ID17060205SL007_02,1,0.124103,2011,,Northern Rockies,Southern Forested Mountains,7641,Mountains,44.667371,-115.437249,FSBI(score),160
2011SBOIA039,23551642,Johnson Creek,17060208,South Fork Salmon,Salmon,ID17060208SL025_03,3,0.014484,2011,,Northern Rockies,Southern Forested Mountains,6509,Mountains,44.706511,-115.555651,FSBI(score),170
2011SBOIA040,23551782,Sheep Creek,17060208,South Fork Salmon,Salmon,ID17060208SL033_03,3,0.071472,2011,,Northern Rockies,Hot Dry Canyons,3526,Mountains,45.048816,-115.636961,FSBI(score),165
2011SBOIA041,23552498,North Fork Lick Creek,17060208,South Fork Salmon,Salmon,ID17060208SL009_02,2,0.092247,2011,,Northern Rockies,Southern Forested Mountains,4297,Mountains,45.074031,-115.784674,FSBI(score),190
2011SBOIA042,24186884,North Fork Grays Creek,17050124,Weiser,Southwest,ID17050124SW012_02,1,0.072936,2011,,Blue Mountains,Semiarid Foothills,3756,PPBV,44.606322,-116.352156,FSBI(score),180
2011SBOIA043,23520837,West Fork Springfield Creek,17060205,Upper Middle Fork Salmon,Salmon,ID17060205SL007_02,1,0.106873,2011,,Northern Rockies,Southern Forested Mountains,7381,Mountains,44.785507,-115.36739,FSBI(score),165
2011SIDFA001,23233171,Summit Creek,17040217,Little Lost,Upper Snake,ID17040217SK019_03,3,0.007502,2011,,Snake River Basin/high Desert,Dry Intermontane Sagebrush Valleys,6112,PPBV,44.211303,-113.309365,FSBI(score),40
2011SIDFA002,23233239,Wet Creek,17040217,Little Lost,Upper Snake,ID17040217SK022_03,3,0.01411,2011,,Snake River Basin/high Desert,Dry Intermontane Sagebrush Valleys,6345,PPBV,44.147632,-113.360687,FSBI(score),95
2011SIDFA003,23239098,Cherry Creek,17040218,Big Lost,Upper Snake,ID17040218SK049_04,4,0.015859,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,6505,Foothills,43.745843,-113.674832,FSBI(score),155
2011SIDFA004,23239004,Navarre Creek,17040218,Big Lost,Upper Snake,ID17040218SK044_03,3,0.032107,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,6377,Foothills,43.945937,-113.747573,FSBI(score),70
2011SIDFA005,23241630,Grant Creek,17040218,Big Lost,Upper Snake,ID17040218SK024_03,3,0.02595,2011,,Northern Rockies,Dry Intermontane Sagebrush Valleys,6633,PPBV,44.004887,-113.995479,FSBI(score),50
2011SIDFA006,23227844,Webber Creek,17040215,Medicine Lodge,Upper Snake,ID17040215SK017_02,2,0.024531,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,6578,Foothills,44.361033,-112.656719,FSBI(score),100
2011SIDFA007,23514550,Flume Creek,17060204,Lemhi,Salmon,ID17060204SL058_03,3,0.048835,2011,,Northern Rockies,Western Beaverhead Mountains,5675,Mountains,44.978815,-113.503469,FSBI(score),185
2011SIDFA008,23512766,Basin Creek,17060204,Lemhi,Salmon,ID17060204SL010_04,4,0.02317,2011,,Snake River Basin/high Desert,Dry Gneissic-Schistose-Volcanic Hills,5541,Foothills,44.837007,-113.682634,FSBI(score),70
2011SIDFA009,23512776,Basin Creek,17060204,Lemhi,Salmon,ID17060204SL011_04,4,0.02776,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,5590,Foothills,44.844,-113.7448,FSBI(score),135
2011SIDFA010,23513218,Agency Creek,17060204,Lemhi,Salmon,ID17060204SL058_04,4,0.01878,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,5357,Foothills,44.953665,-113.553773,FSBI(score),125
2011SIDFA011,23513880,Frank Hall Creek,17060204,Lemhi,Salmon,ID17060204SL051b_02,1,0.042705,2011,,Northern Rockies,Barren Mountains,7158,Mountains,44.761096,-113.198766,FSBI(score),120
2011SIDFA012,23513066,Meadow Lake Creek,17060204,Lemhi,Salmon,ID17060204SL039_02,1,0.088916,2011,,Northern Rockies,Barren Mountains,8848,Mountains,44.439798,-113.314007,FSBI(score),115
2011SIDFA013,23233111,Sawmill Creek,17040217,Little Lost,Upper Snake,ID17040217SK012_04,4,0.011608,2011,,Snake River Basin/high Desert,Dry Intermontane Sagebrush Valleys,6279,PPBV,44.247906,-113.332565,FSBI(score),160
2011SIDFA014,23233157,Timber Creek,17040217,Little Lost,Upper Snake,ID17040217SK018_03,3,0.034662,2011,,Northern Rockies,Barren Mountains,7211,Mountains,44.395132,-113.409655,FSBI(score),195
2011SIDFA015,23478205,Morgan Creek,17060201,Upper Salmon,Salmon,ID17060201SL002_03,3,0.025378,2011,,Snake River Basin/high Desert,Dry Gneissic-Schistose-Volcanic Hills,5013,Foothills,44.636332,-114.198195,FSBI(score),175
2011SIDFA016,23479825,Herd Creek,17060201,Upper Salmon,Salmon,ID17060201SL118_04,4,0.006129,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,5859,Foothills,44.138433,-114.281083,FSBI(score),135
2011SIDFA017,23479473,Holman Creek,17060201,Upper Salmon,Salmon,ID17060201SL100_02,2,0.070373,2011,,Northern Rockies,Dry Partly Wooded Mountains,5666,Mountains,44.246436,-114.529708,FSBI(score),95
2011SIDFA018,23479447,Slate Creek,17060201,Upper Salmon,Salmon,ID17060201SL099_03,3,0.030998,2011,,Northern Rockies,Southern Forested Mountains,5682,Mountains,44.248474,-114.567382,FSBI(score),115
2011SIDFA019,23479447,Slate Creek,17060201,Upper Salmon,Salmon,ID17060201SL099_03,3,0.030998,2011,,Northern Rockies,Southern Forested Mountains,7201,Mountains,44.248369,-114.567473,FSBI(score),160
2011SIDFA020,23480169,Champion Creek,17060201,Upper Salmon,Salmon,ID17060201SL086_03,3,0.023803,2011,,Northern Rockies,High Glacial Drift-Filled Valleys,6886,Mountains,44.020174,-114.829787,FSBI(score),155
2011SIDFA021,23479349,Fisher Creek,17060201,Upper Salmon,Salmon,ID17060201SL088_02,2,0.027416,2011,,Northern Rockies,High Glacial Drift-Filled Valleys,6991,Mountains,44.047079,-114.807427,FSBI(score),125
2011SIDFA022,23239182,Iron Bog Creek,17040218,Big Lost,Upper Snake,ID17040218SK054_03,3,0.025042,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,7066,Foothills,43.630438,-113.731592,FSBI(score),150
2011SIDFA023,23239022,Alder Creek,17040218,Big Lost,Upper Snake,ID17040218SK045_03,3,0.034927,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,6417,Foothills,43.824803,-113.605487,FSBI(score),140
2011SIDFA024,23239022,Alder Creek,17040218,Big Lost,Upper Snake,ID17040218SK045_03,3,0.034927,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,6407,Foothills,43.826955,-113.602047,FSBI(score),125
2011SIDFA025,23238984,Parsons Creek,17040218,Big Lost,Upper Snake,ID17040218SK023_05,5,0.0064,2011,,Snake River Basin/high Desert,Dry Intermontane Sagebrush Valleys,6266,PPBV,44.048194,-113.833908,FSBI(score),140
2011SIDFA026,23238656,North Fork Big Lost River,17040218,Big Lost,Upper Snake,ID17040218SK025_04,4,0.00759,2011,,Northern Rockies,Dry Partly Wooded Mountains,7066,Mountains,43.896878,-114.160946,FSBI(score),175
2011SIDFA027,23238698,North Fork Big Lost River,17040218,Big Lost,Upper Snake,ID17040218SK027_03,3,0.013344,2011,,Northern Rockies,Dry Partly Wooded Mountains,7673,Mountains,43.921987,-114.315136,FSBI(score),175
2011SIDFA028,23479339,Fourth of July Creek,17060201,Upper Salmon,Salmon,ID17060201SL087_02,2,0.077827,2011,,Northern Rockies,Southern Forested Mountains,8713,Mountains,44.047121,-114.655856,FSBI(score),145
2011SIDFA029,23478791,Yankee Fork,17060201,Upper Salmon,Salmon,ID17060201SL034_03,3,0.013084,2011,,Northern Rockies,Southern Forested Mountains,7044,Mountains,44.449432,-114.601597,FSBI(score),185
2011SIDFA030,23478789,Yankee Fork,17060201,Upper Salmon,Salmon,ID17060201SL034_03,3,0.021165,2011,,Northern Rockies,Southern Forested Mountains,8356,Mountains,44.4443,-114.6062,FSBI(score),185
2011SIDFA031,23519495,Knapp Creek,17060205,Upper Middle Fork Salmon,Salmon,ID17060205SL025_02,2,0.007883,2011,,Northern Rockies,High Glacial Drift-Filled Valleys,6587,Mountains,44.368285,-115.125351,FSBI(score),105
2011SIDFA032,23503226,Panther Creek,17060203,Middle Salmon-Panther,Salmon,ID17060203SL017_03,3,0.029003,2011,,Northern Rockies,Southern Forested Mountains,6702,Mountains,44.88668,-114.306183,FSBI(score),160
2011SIDFA033,23504026,North Fork Salmon River,17060203,Middle Salmon-Panther,Salmon,ID17060203SL078_03,3,0.039843,2011,,Northern Rockies,South Clearwater Forested Mountains,5580,Mountains,45.653073,-113.970287,FSBI(score),190
2011SIDFA034,23541272,Horse Creek,17060207,Middle Salmon-Chamberlain,Salmon,ID17060207SL044_03,3,0.009276,2011,,Northern Rockies,South Clearwater Forested Mountains,6040,Mountains,45.503594,-114.46226,FSBI(score),165
2011SIDFA035,23512826,Bear Valley Creek,17060204,Lemhi,Salmon,ID17060204SL016_04,4,0.017058,2011,,Northern Rockies,Dry Gneissic-Schistose-Volcanic Hills,6377,Foothills,44.776729,-113.742602,FSBI(score),145
2011SIDFA036,24459792,Warm River,17040202,Upper Henrys,Upper Snake,ID17040202SK005_03,3,0.003452,2011,,Middle Rockies,Yellowstone Plateau,6217,Foothills,44.318746,-111.306988,FSBI(score),45
2011SIDFA037,24469302,Canyon Creek,17040204,Teton,Upper Snake,ID17040204SK008_04,4,0.006543,2011,,Snake River Basin/high Desert,Dissected Plateaus and Teton Basin,5810,PPBV,43.797307,-111.438216,FSBI(score),100
2011SIDFA038,24441978,Barnes Creek,17040104,Palisades,Upper Snake,ID17040104SK019_02,2,0.051507,2011,,Middle Rockies,Partly Forested Mountains,6650,Foothills,43.134362,-111.341488,FSBI(score),160
2011SIDFA039,23532575,Silver Creek,17060206,Lower Middle Fork Salmon,Salmon,ID17060206SL034_03,3,0.015713,2011,,Northern Rockies,Hot Dry Canyons,5170,Mountains,44.833848,-114.479198,FSBI(score),160
2011SIDFA040,23499003,South Fork Big Creek,17060202,Pahsimeroi,Salmon,ID17060202SL032_02,2,0.037526,2011,,Snake River Basin/high Desert,Barren Mountains,6515,Mountains,44.441166,-113.59925,FSBI(score),225
2011SLEWA001,24228377,Ten Mile Creek ,17060103,Lower Snake-Asotin,Salmon,ID17060103SL013_03,3,0.049656,2011,,Columbia Plateau,Lower Snake and Clearwater Canyons,767,PPBV,46.285947,-116.985734,FSBI(score),0
2011SLEWA002,24228473,Redbird Creek,17060103,Lower Snake-Asotin,Salmon,ID17060103SL012_02,2,0.100998,2011,,Columbia Plateau,Lower Snake and Clearwater Canyons,790,PPBV,46.232701,-116.954245,FSBI(score),45
2011SLEWA003,24228435,Billy Creek,17060103,Lower Snake-Asotin,Salmon,ID17060103SL010_02,2,0.114792,2011,,Columbia Plateau,Canyons and Dissected Uplands,823,Foothills,46.122395,-116.94836,FSBI(score),45
2011SLEWA007,24228459,Corral Creek,17060103,Lower Snake-Asotin,Salmon,ID17060103SL007_02,2,0.085021,2011,,Columbia Plateau,Canyons and Dissected Uplands,872,Foothills,46.004276,-116.917913,FSBI(score),95
2011SLEWA008,24228489,Cottonwood Creek,17060103,Lower Snake-Asotin,Salmon,ID17060103SL005_03,3,0.173497,2011,,Columbia Plateau,Canyons and Dissected Uplands,885,Foothills,45.93865,-116.872421,FSBI(score),40
2011SLEWA010,23460249,Big Sand Creek,17060108,Palouse,Clearwater,ID17060108CL020_02,2,0.022745,2011,,Northern Rockies,St. Joe Schist-Gneiss Zone,3123,Mountains,46.924942,-116.542734,FSBI(score),135
2011SLEWA011,23598089,Big Elk Creek,17060305,South Fork Clearwater,Clearwater,ID17060305CL058_03,3,0.011398,2011,,Northern Rockies,South Clearwater Forested Mountains,4015,Mountains,45.84943,-115.44839,FSBI(score),135
2011SLEWA012,23597847,Elk Creek,17060305,South Fork Clearwater,Clearwater,ID17060305CL056_03,3,0.001942,2011,,Northern Rockies,South Clearwater Forested Mountains,3946,Mountains,45.82123,-115.45167,FSBI(score),105
2011SLEWA013,23606724,Eldorado Creek,17060306,Clearwater,Clearwater,ID17060306CL029_02,2,0.004044,2011,,Northern Rockies,Clearwater Mountains and Breaks,3559,Mountains,46.29181,-115.65173,FSBI(score),50
2011SLEWA014,23611234,Swede Creek,17060306,Clearwater,Clearwater,ID17060306CL031_02,2,0.004863,2011,,Northern Rockies,Clearwater Mountains and Breaks,3185,Mountains,46.38199,-115.78402,FSBI(score),10
2011SLEWA015,23609422,Deer Creek,17060306,Clearwater,Clearwater,ID17060306CL040_02,2,0.092344,2011,,Northern Rockies,Lower Clearwater Canyons,1752,Foothills,46.491632,-116.177055,FSBI(score),55
2011SLEWA016,23631754,Chambers Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL034_02,2,0.025535,2011,,Northern Rockies,Northern Idaho Hills and Low Relief Mountains,2965,Foothills,46.70779,-116.35702,FSBI(score),150
2011SLEWA017,23607344,Big Bear Creek,17060306,Clearwater,Clearwater,ID17060306CL056_04,4,0.010264,2011,,Columbia Plateau,Grassy Potlatch Ridges,2516,Foothills,46.762919,-116.600648,FSBI(score),45
2011SLEWA018,23630198,Silver Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL006_03,3,0.033293,2011,,Northern Rockies,St. Joe Schist-Gneiss Zone,2326,Mountains,46.714657,-115.91508,FSBI(score),200
2011SLEWA020,23630832,Shattuck Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL032_02,2,0.01055,2011,,Northern Rockies,St. Joe Schist-Gneiss Zone,2818,Mountains,46.774384,-116.220345,FSBI(score),35
2011SLEWA021,23630808,Elk Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL030_03,3,0.011233,2011,,Northern Rockies,St. Joe Schist-Gneiss Zone,2906,Mountains,46.836509,-116.184744,FSBI(score),230
2011SLEWA022,23630704,Gold Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL026_03,3,0.030081,2011,,Northern Rockies,St. Joe Schist-Gneiss Zone,3244,Mountains,46.799711,-116.083493,FSBI(score),180
2011SLEWA023,23630828,Bull Run Creek,17060308,Lower North Fork Clearwater,Clearwater,ID17060308CL031_03,3,0.052262,2011,,Northern Rockies,Northern Idaho Hills and Low Relief Mountains,2713,Foothills,46.748236,-116.201486,FSBI(score),55
2011SLEWA025,23624246,Lower Twin Creek,17060307,Upper North Fork Clearwater,Clearwater,ID17060307CL001_02,1,0.191276,2011,,Northern Rockies,St. Joe Schist-Gneiss Zone,1834,Mountains,46.832309,-115.535348,FSBI(score),165
2011SLEWA028,23623756,Moose Creek,17060307,Upper North Fork Clearwater,Clearwater,ID17060307CL031_02,2,0.026115,2011,,Northern Rockies,St. Joe Schist-Gneiss Zone,3723,Mountains,46.76075,-115.1142,FSBI(score),190
2011SLEWA029,23624532,Slide Creek,17060307,Upper North Fork Clearwater,Clearwater,ID17060307CL018_02,1,0.265622,2011,,Northern Rockies,Clearwater Mountains and Breaks,2893,Mountains,46.713769,-115.184628,FSBI(score),170
2011SLEWA030,23624584,Barnard Creek,17060307,Upper North Fork Clearwater,Clearwater,ID17060307CL018_03,3,0.113677,2011,,Northern Rockies,Clearwater Mountains and Breaks,2946,Mountains,46.707602,-115.168255,FSBI(score),175
2011SLEWA031,23623458,Fourth of July Creek,17060307,Upper North Fork Clearwater,Clearwater,ID17060307CL017_03,3,0.026572,2011,,Northern Rockies,Clearwater Mountains and Breaks,2486,Mountains,46.664108,-115.373645,FSBI(score),225
2011SLEWA032,23623274,French Creek,17060307,Upper North Fork Clearwater,Clearwater,ID17060307CL007_02,2,0.021438,2011,,Northern Rockies,Clearwater Mountains and Breaks,3937,Mountains,46.52695,-115.654564,FSBI(score),190
2011SLEWA033,23606902,Orofino Creek,17060306,Clearwater,Clearwater,ID17060306CL039_04,4,0.006812,2011,,Northern Rockies,Weippe Prairie,2490,Foothills,46.495421,-115.932609,FSBI(score),195
2011SLEWA035,23607168,Potlatch River,17060306,Clearwater,Clearwater,ID17060306CL048_05,5,0.002821,2011,,Columbia Plateau,Grassy Potlatch Ridges,2628,Foothills,46.77251,-116.45482,FSBI(score),135
2011SLEWA036,23590394,Tick Creek,17060303,Lochsa,Clearwater,ID17060303CL003_02a,1,0.197391,2011,,Northern Rockies,Lochsa-Selway-Clearwater Canyons,1683,Mountains,46.229457,-115.456701,FSBI(score),200
2011SLEWA037,23588204,Fire Creek,17060303,Lochsa,Clearwater,ID17060303CL005_02,2,0.06985,2011,,Northern Rockies,Lochsa-Selway-Clearwater Canyons,1735,Mountains,46.226201,-115.432675,FSBI(score),180
2011SLEWA040,23589056,Willow Creek,17060303,Lochsa,Clearwater,ID17060303CL053_03,3,0.053942,2011,,Northern Rockies,Clearwater Mountains and Breaks,2664,Mountains,46.361093,-115.382795,FSBI(score),205
2011SLEWA042,23588478,Warm Springs Creek,17060303,Lochsa,Clearwater,ID17060303CL017_03,3,0.031303,2011,,Northern Rockies,Lochsa Uplands,3277,Mountains,46.45537,-114.87229,FSBI(score),210
2011SLEWA043,23589932,Dan Creek,17060303,Lochsa,Clearwater,ID17060303CL025_02,2,0.107017,2011,,Northern Rockies,Lochsa Uplands,4350,Mountains,46.422378,-114.525145,FSBI(score),205
2011SLEWA044,23624470,Ruby Creek,17060307,Upper North Fork Clearwater,Clearwater,ID17060307CL028_02,1,0.121251,2011,,Northern Rockies,Clearwater Mountains and Breaks,3234,Mountains,46.732952,-115.07923,FSBI(score),190
2011SLEWA045,23624224,Game Creek,17060307,Upper North Fork Clearwater,Clearwater,ID17060307CL032_02,1,0.212655,2011,,Northern Rockies,St. Joe Schist-Gneiss Zone,3444,Mountains,46.844579,-115.14422,FSBI(score),150
2011SPOCA002,23155908,Walker Creek,17040208,Portneuf,Upper Snake,ID17040208SK007_02,2,0.044877,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5023,PPBV,42.726537,-112.264014,FSBI(score),125
2011SPOCA003,24479689,Wolverine Creek,17040207,Blackfoot,Upper Snake,ID17040207SK030_02,2,0.115033,2011,,Northern Basin and Range,High Elevation Forests and Shrublands,5459,PPBV,43.280221,-111.945284,FSBI(score),40
2011SPOCA004,24479623,Rawlins Creek,17040207,Blackfoot,Upper Snake,ID17040207SK027_03,3,0.021762,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5816,PPBV,43.1192,-111.882879,FSBI(score),55
2011SPOCA005,4558822,Shingle Creek,16010202,Middle Bear,Bear River,ID16010202BR014_02c,1,0.021122,2011,,Northern Basin and Range,High Elevation Forests and Shrublands,6345,PPBV,42.432903,-111.930708,FSBI(score),45
2011SPOCA006,4558832,Cottonwood Creek,16010202,Middle Bear,Bear River,ID16010202BR014_03,3,0.022019,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,6250,PPBV,42.425366,-111.913941,FSBI(score),65
2011SPOCA007,4558718,Cottonwood Creek,16010202,Middle Bear,Bear River,ID16010202BR014_02b,2,0.027705,2011,,Northern Basin and Range,High Elevation Forests and Shrublands,6709,PPBV,42.46374,-111.924471,FSBI(score),70
2011SPOCA008,4602104,Devil Creek,16010204,Lower Bear-Malad,Bear River,ID16010204BR004_02,2,0.018388,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5344,PPBV,42.324227,-112.211043,FSBI(score),35
2011SPOCA009,4470407,Twin Spring Creek,16010201,Bear Lake,Bear River,ID16010201BR020_02,1,0.050908,2011,,Wyoming Basin,Foothill Shrublands and Low Mountains,6863,PPBV,42.31924,-111.14683,FSBI(score),75
2011SPOCA010,4559968,Maple Creek,16010202,Middle Bear,Bear River,ID16010202BR003_02a,2,0.054416,2011,,Wasatch And Uinta Mountains,Semiarid Foothills,5843,Mountains,42.068571,-111.699724,FSBI(score),140
2011SPOCA012,23156490,North Fork Toponce Creek,17040208,Portneuf,Upper Snake,ID17040208SK021_02b,2,0.05071,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,6013,PPBV,42.895789,-112.063733,FSBI(score),130
2011SPOCA013,23157454,Deer Creek,17040208,Portneuf,Upper Snake,ID17040208SK017_02b,1,0.069818,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5433,PPBV,42.575284,-112.02885,FSBI(score),40
2011SPOCA014,23156092,Dempsey Creek,17040208,Portneuf,Upper Snake,ID17040208SK017_02d,2,0.033688,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5587,PPBV,42.563687,-112.023489,FSBI(score),60
2011SPOCA015,23156802,UNT to East Fork Mink Creek,17040208,Portneuf,Upper Snake,ID17040208SK004_02,1,0.176659,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5367,PPBV,42.720975,-112.376993,FSBI(score),80
2011SPOCA016,23155876,Mink Creek,17040208,Portneuf,Upper Snake,ID17040208SK004_04a,4,0.008509,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,4901,PPBV,42.756315,-112.395788,FSBI(score),45
2011SPOCA017,23157312,Sawmill Creek,17040208,Portneuf,Upper Snake,ID17040208SK023_02d,1,0.098006,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5433,PPBV,42.857419,-112.201544,FSBI(score),75
2011SPOCA019,23156558,West Fork Rapid Creek,17040208,Portneuf,Upper Snake,ID17040208SK023_02g,2,0.019477,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5203,PPBV,42.853644,-112.256059,FSBI(score),55
2011SPOCA020,23156970,East Creek,17040208,Portneuf,Upper Snake,ID17040208SK017_02a,2,0.050608,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5534,PPBV,42.580809,-112.008974,FSBI(score),40
2011SPOCA022,23134009,Tincup Creek,17040105,Salt,Upper Snake,ID17040105SK003_03,3,0.016314,2011,,Middle Rockies,Partly Forested Mountains,6427,Foothills,42.972728,-111.250493,FSBI(score),90
2011SPOCA023,23136209,Squaw Creek,17040105,Salt,Upper Snake,ID17040105SK002_03a,3,0.030527,2011,,Middle Rockies,Partly Forested Mountains,6207,Foothills,43.074361,-111.135966,FSBI(score),110
2011SPOCA024,23156520,North Fork Rapid Creek,17040208,Portneuf,Upper Snake,ID17040208SK023_02i,2,0.021193,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5275,PPBV,42.881019,-112.243044,FSBI(score),0
2011SPOCA027,23133889,Jackknife Creek,17040105,Salt,Upper Snake,ID17040105SK002_04,4,0.006245,2011,,Middle Rockies,Partly Forested Mountains,5879,Foothills,43.049475,-111.10276,FSBI(score),90
2011SPOCA030,4472197,Saint Charles Creek,16010201,Bear Lake,Bear River,ID16010201BR016_03b,3,0.036988,2011,,Wasatch And Uinta Mountains,Semiarid Foothills,6699,Mountains,42.095873,-111.511143,FSBI(score),140
2011SPOCA039,24479529,Meadow Creek,17040207,Blackfoot,Upper Snake,ID17040207SK025_02a,2,0.00014,2011,,Northern Basin and Range,Sagebrush Steppe Valleys,6361,PPBV,43.033732,-111.606466,FSBI(score),0
2011SPOCA042,23157566,Yago Creek,17040208,Portneuf,Upper Snake,ID17040208SK006_02c,2,0.079,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5623,PPBV,42.50511,-112.084984,FSBI(score),135
2011SPOCA043,23134013,Tincup Creek,17040105,Salt,Upper Snake,ID17040105SK003_03,3,0.006485,2011,,Middle Rockies,High Elevation Valleys,6519,PPBV,42.97822,-111.278779,FSBI(score),105
2011SPOCA044,24559521,Unnamed Stream ,17040206,American Falls,Upper Snake,ID17040206SK025_02,2,0.00001,2011,,Snake River Basin/high Desert,Upper Snake River Plain,4383,PPBV,43.013465,-112.77359,FSBI(score),0
2011SPOCA046,24479121,Grizzly Creek,17040207,Blackfoot,Upper Snake,ID17040207SK007_03,3,0.00031,2011,,Northern Basin and Range,Sagebrush Steppe Valleys,6122,PPBV,42.937324,-111.79728,FSBI(score),0
2011SPOCA049,4559206,Strawberry Creek,16010202,Middle Bear,Bear River,ID16010202BR007_02a,2,0.050655,2011,,Wasatch And Uinta Mountains,Semiarid Foothills,6220,Mountains,42.31395,-111.654373,FSBI(score),20
2011SPOCA051,23156248,Pebble Creek,17040208,Portneuf,Upper Snake,ID17040208SK022_02a,2,0.027676,2011,,Northern Basin and Range,High Elevation Forests and Shrublands,6036,PPBV,42.748559,-112.067964,FSBI(score),110
2011SPOCA052,23156756,North Fork Pebble Creek,17040208,Portneuf,Upper Snake,ID17040208SK022_03a,3,0.030088,2011,,Northern Basin and Range,High Elevation Forests and Shrublands,6017,PPBV,42.747702,-112.065385,FSBI(score),30
2011SPOCA055,23135127,North Fork Stump Creek,17040105,Salt,Upper Snake,ID17040105SK006_02,2,0.018665,2011,,Middle Rockies,Partly Forested Mountains,6584,Foothills,42.870351,-111.171156,FSBI(score),75
2011SPOCA056,23134179,Stump Creek,17040105,Salt,Upper Snake,ID17040105SK006_03,3,0.011893,2011,,Middle Rockies,Partly Forested Mountains,6391,Foothills,42.847297,-111.13891,FSBI(score),110
2011SPOCA057,24479331,Slug Creek,17040207,Blackfoot,Upper Snake,ID17040207SK012_03,3,0.023218,2011,,Middle Rockies,Partly Forested Mountains,6866,Foothills,42.577134,-111.294695,FSBI(score),0
2011SPOCA058,24479323,Slug Creek,17040207,Blackfoot,Upper Snake,ID17040207SK012_04,4,0.006479,2011,,Middle Rockies,High Elevation Valleys,6505,PPBV,42.633222,-111.30924,FSBI(score),5
2011SPOCA059,23134847,Haderlie Creek,17040105,Salt,Upper Snake,ID17040105SK003_02j,1,0.035976,2011,,Middle Rockies,Partly Forested Mountains,5885,Foothills,43.008372,-111.104241,FSBI(score),20
2011SPOCA060,23155954,Garden Creek,17040208,Portneuf,Upper Snake,ID17040208SK010_02b,2,0.047233,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5459,PPBV,42.573022,-112.31648,FSBI(score),0
2011SPOCA063,24559811,Michaud Creek,17040206,American Falls,Upper Snake,ID17040206SK013_02,1,0.087935,2011,,Northern Basin and Range,Semiarid Hills and Low Mountains,5902,PPBV,42.816833,-112.515239,FSBI(score),70
2011SPOCA064,1185011,Twin Springs ,16020309,Curlew Valley,Bear River,ID16020309BR003_02,2,0.026099,2011,,Northern Basin and Range,Sagebrush Steppe Valleys,5183,PPBV,42.262521,-112.76555,FSBI(score),0
2011SPOCA065,661340,Hodge Nibley Creek,16010203,Little Bear-Logan,Bear River,ID16010203BR002_02b,2,0.047391,2011,,Wasatch And Uinta Mountains,Semiarid Foothills,7749,Mountains,42.01201,-111.601671,FSBI(score),115
2011SPOCA066,661360,Logan River,16010203,Little Bear-Logan,Bear River,ID16010203BR002_03,3,0.026046,2011,,Wasatch And Uinta Mountains,Semiarid Foothills,7680,Mountains,42.008904,-111.597547,FSBI(score),70
